11361,8
11362,8
11363,8
11364,8
11365,8
11366,8
11367,8
11368,8
11369,8
11370,8
11371,8
11372,8
11373,8
11374,8
11375,8
11401,9
11402,9
11403,9
11404,9
11405,9
11406,9
11407,8
11408,8
11409,8
11410,9
11411,9
11412,9
11413,9
11414,9
11415,9
11416,9
11417,8
11418,8
11419,8
11420,9
11421,9
11422,9
11423,9
11497,8
11498,8
11499,8
11500,8
11501,8
11502,8
11503,8
11504,8
11505,8
11506,8
11507,8
11508,8
11509,8
11510,8
11511,8
11512,8
11513,8
11514,8
11515,8
11516,8
11517,8
11518,8
11519,8
11593,7
11594,7
11595,7
11596,7
11597,7
11598,7
11599,7
11600,7
11601,7
11602,7
11603,7
11604,7
11605,7
11606,7
11607,7
11608,7
11609,7
11610,7
11611,7
11612,7
11613,7
11614,7
11615,7
11641,9
11642,9
11643,9
11644,9
11645,9
11646,9
11647,9
11648,9
11649,9
11650,9
11651,9
11652,9
11653,9
11654,9
11655,9
11656,9
11657,9
11658,9
11659,9
11660,9
11661,9
11662,9
11663,9
11713,1
11714,1
11715,1
11716,1
11717,1
11718,1
11719,1
11720,1
11721,1
11722,1
11723,1
11724,1
11725,1
11726,1
11727,1
11728,1
11729,1
11730,1
11731,1
11732,1
11733,1
11734,1
11735,1
11761,9
11762,9
11763,9
11764,9
11765,9
11766,9
11767,8
11768,8
11769,8
11770,9
11771,9
11772,9
11773,9
11774,9
11775,9
11776,9
11777,8
11778,8
11779,8
11780,9
11781,9
11782,9
11783,9
11809,9
11810,9
11811,9
11812,9
11813,9
11814,9
11815,8
11816,8
11817,8
11818,9
11819,9
11820,9
11821,9
11822,9
11823,9
11824,9
11825,8
11826,8
11827,8
11828,9
11829,9
11830,9
11831,9
11857,9
11858,9
11859,9
11860,9
11861,9
11862,9
11863,9
11864,9
11865,9
11866,9
11867,9
11868,9
11869,9
11870,9
11871,9
11872,9
11873,9
11874,9
11875,9
11876,9
11877,9
11878,9
11879,9
11905,9
11906,9
11907,9
11908,9
11909,9
11910,9
11911,8
11912,8
11913,8
11914,9
11915,9
11916,9
11917,9
11918,9
11919,9
11920,9
11921,8
11922,8
11923,8
11924,9
11925,9
11926,9
11927,9
12001,8
12002,8
12003,8
12004,8
12005,8
12006,8
12007,8
12008,8
12009,8
12010,8
12011,8
12012,8
12013,8
12014,8
12015,8
12016,8
12017,8
12018,8
12019,8
12020,8
12021,8
12022,8
12023,8
12049,8
12050,8
12051,8
12052,8
12053,8
12054,8
12055,8
12056,8
12057,8
12058,8
12059,8
12060,8
12061,8
12062,8
12063,8
12064,8
12065,8
12066,8
12067,8
12068,8
12069,8
12070,8
12071,8
12241,1
12242,1
12243,1
12244,1
12245,1
12246,1
12247,1
12248,1
12249,1
12250,1
12251,1
12252,1
12253,1
12254,1
12255,1
12256,1
12257,1
12258,1
12259,1
12260,1
12261,1
12262,1
12263,1
12289,8
12290,8
12291,8
12292,8
12293,8
12294,8
12295,6
12296,6
12297,6
12298,8
12299,8
12300,8
12301,8
12302,8
12303,8
12304,8
12305,6
12306,6
12307,6
12308,8
12309,8
12310,8
12311,8
12385,3
12386,3
12387,3
12388,3
12389,3
12390,3
12391,3
12392,3
12393,3
12394,3
12395,3
12396,3
12397,3
12398,3
12399,3
12400,3
12401,3
12402,3
12403,3
12404,3
12405,3
12406,3
12407,3
12481,0
12482,0
12483,0
12484,0
12485,0
12486,0
12487,0
12488,0
12489,0
12490,0
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,0
12498,0
12499,0
12500,0
12501,0
12502,0
12503,0
12529,8
12530,8
12531,8
12532,8
12533,8
12534,8
12535,7
12536,7
12537,7
12538,8
12539,8
12540,8
12541,8
12542,8
12543,8
12544,8
12545,7
12546,7
12547,7
12548,8
12549,8
12550,8
12551,8
12625,6
12626,6
12627,6
12628,6
12629,6
12630,6
12631,5
12632,5
12633,5
12634,6
12635,6
12636,6
12637,6
12638,6
12639,6
12640,6
12641,5
12642,5
12643,5
12644,6
12645,6
12646,6
12647,6
12721,2
12722,2
12723,2
12724,2
12725,2
12726,2
12727,2
12728,2
12729,2
12730,2
12731,2
12732,2
12733,2
12734,2
12735,2
12736,2
12737,2
12738,2
12739,2
12740,2
12741,2
12742,2
12743,2
12769,8
12770,8
12771,8
12772,8
12773,8
12774,8
12775,8
12776,8
12777,8
12778,8
12779,8
12780,8
12781,8
12782,8
12783,8
12784,8
12785,8
12786,8
12787,8
12788,8
12789,8
12790,8
12791,8
12817,8
12818,8
12819,8
12820,8
12821,8
12822,8
12823,8
12824,8
12825,8
12826,8
12827,8
12828,8
12829,8
12830,8
12831,8
12832,8
12833,8
12834,8
12835,8
12836,8
12837,8
12838,8
12839,8
12889,2
12890,2
12891,2
12892,2
12893,2
12894,2
12895,2
12896,2
12897,2
12898,2
12899,2
12900,2
12901,2
12902,2
12903,2
12904,2
12905,2
12906,2
12907,2
12908,2
12909,2
12910,2
12911,2
12937,8
12938,8
12939,8
12940,8
12941,8
12942,8
12943,8
12944,8
12945,8
12946,8
12947,8
12948,8
12949,8
12950,8
12951,8
12952,8
12953,8
12954,8
12955,8
12956,8
12957,8
12958,8
12959,8
13009,3
13010,3
13011,3
13012,3
13013,3
13014,3
13015,2
13016,2
13017,2
13018,3
13019,3
13020,3
13021,3
13022,3
13023,3
13024,3
13025,2
13026,2
13027,2
13028,3
13029,3
13030,3
13031,3
13057,8
13058,8
13059,8
13060,8
13061,8
13062,8
13063,8
13064,8
13065,8
13066,8
13067,8
13068,8
13069,8
13070,8
13071,8
13072,8
13073,8
13074,8
13075,8
13076,8
13077,8
13078,8
13079,8
13105,8
13106,8
13107,8
13108,8
13109,8
13110,8
13111,8
13112,8
13113,8
13114,8
13115,8
13116,8
13117,8
13118,8
13119,8
13120,8
13121,8
13122,8
13123,8
13124,8
13125,8
13126,8
13127,8
13153,8
13154,8
13155,8
13156,8
13157,8
13158,8
13159,8
13160,8
13161,8
13162,8
13163,8
13164,8
13165,8
13166,8
13167,8
13168,8
13169,8
13170,8
13171,8
13172,8
13173,8
13174,8
13175,8
13273,2
13274,2
13275,2
13276,2
13277,2
13278,2
13279,2
13280,2
13281,2
13282,2
13283,2
13284,2
13285,2
13286,2
13287,2
13288,2
13289,2
13290,2
13291,2
13292,2
13293,2
13294,2
13295,2
13321,8
13322,8
13323,8
13324,8
13325,8
13326,8
13327,8
13328,8
13329,8
13330,8
13331,8
13332,8
13333,8
13334,8
13335,8
13336,8
13337,8
13338,8
13339,8
13340,8
13341,8
13342,8
13343,8
13393,2
13394,2
13395,2
13396,2
13397,2
13398,2
13399,2
13400,2
13401,2
13402,2
13403,2
13404,2
13405,2
13406,2
13407,2
13408,2
13409,2
13410,2
13411,2
13412,2
13413,2
13414,2
13415,2
13441,8
13442,8
13443,8
13444,8
13445,8
13446,8
13447,8
13448,8
13449,8
13450,8
13451,8
13452,8
13453,8
13454,8
13455,8
13456,8
13457,8
13458,8
13459,8
13460,8
13461,8
13462,8
13463,8
13489,8
13490,8
13491,8
13492,8
13493,8
13494,8
13495,8
13496,8
13497,8
13498,8
13499,8
13500,8
13501,8
13502,8
13503,8
13504,8
13505,8
13506,8
13507,8
13508,8
13509,8
13510,8
13511,8
13561,3
13562,3
13563,3
13564,3
13565,3
13566,3
13567,3
13568,3
13569,3
13570,3
13571,3
13572,3
13573,3
13574,3
13575,3
13576,3
13577,3
13578,3
13579,3
13580,3
13581,3
13582,3
13583,3
13633,7
13634,7
13635,7
13636,7
13637,7
13638,7
13639,6
13640,6
13641,6
13642,7
13643,7
13644,7
13645,7
13646,7
13647,7
13648,7
13649,6
13650,6
13651,6
13652,7
13653,7
13654,7
13655,7
13705,3
13706,3
13707,3
13708,3
13709,3
13710,3
13711,3
13712,3
13713,3
13714,3
13715,3
13716,3
13717,3
13718,3
13719,3
13720,3
13721,3
13722,3
13723,3
13724,3
13725,3
13726,3
13727,3
13849,1
13850,1
13851,1
13852,1
13853,1
13854,1
13855,1
13856,1
13857,1
13858,1
13859,1
13860,1
13861,1
13862,1
13863,1
13864,1
13865,1
13866,1
13867,1
13868,1
13869,1
13870,1
13871,1
13921,2
13922,2
13923,2
13924,2
13925,2
13926,2
13927,2
13928,2
13929,2
13930,2
13931,2
13932,2
13933,2
13934,2
13935,2
13936,2
13937,2
13938,2
13939,2
13940,2
13941,2
13942,2
13943,2
13969,8
13970,8
13971,8
13972,8
13973,8
13974,8
13975,8
13976,8
13977,8
13978,8
13979,8
13980,8
13981,8
13982,8
13983,8
13984,8
13985,8
13986,8
13987,8
13988,8
13989,8
13990,8
13991,8
14113,1
14114,1
14115,1
14116,1
14117,1
14118,1
14119,1
14120,1
14121,1
14122,1
14123,1
14124,1
14125,1
14126,1
14127,1
14128,1
14129,1
14130,1
14131,1
14132,1
14133,1
14134,1
14135,1
14161,8
14162,8
14163,8
14164,8
14165,8
14166,8
14167,8
14168,8
14169,8
14170,8
14171,8
14172,8
14173,8
14174,8
14175,8
14176,8
14177,8
14178,8
14179,8
14180,8
14181,8
14182,8
14183,8
14257,0
14258,0
14259,0
14260,0
14261,0
14262,0
14263,0
14264,0
14265,0
14266,0
14267,0
14268,0
14269,0
14270,0
14271,0
14272,0
14273,0
14274,0
14275,0
14276,0
14277,0
14278,0
14279,0
14305,8
14306,8
14307,8
14308,8
14309,8
14310,8
14311,8
14312,8
14313,8
14314,8
14315,8
14316,8
14317,8
14318,8
14319,8
14320,8
14321,8
14322,8
14323,8
14324,8
14325,8
14326,8
14327,8
14353,8
14354,8
14355,8
14356,8
14357,8
14358,8
14359,8
14360,8
14361,8
14362,8
14363,8
14364,8
14365,8
14366,8
14367,8
14368,8
14369,8
14370,8
14371,8
14372,8
14373,8
14374,8
14375,8
14401,8
14402,8
14403,8
14404,8
14405,8
14406,8
14407,8
14408,8
14409,8
14410,8
14411,8
14412,8
14413,8
14414,8
14415,8
14416,8
14417,8
14418,8
14419,8
14420,8
14421,8
14422,8
14423,8
14473,4
14474,4
14475,4
14476,4
14477,4
14478,4
14479,4
14480,4
14481,4
14482,4
14483,4
14484,4
14485,4
14486,4
14487,4
14488,4
14489,4
14490,4
14491,4
14492,4
14493,4
14494,4
14495,4
14593,0
14594,0
14595,0
14596,0
14597,0
14598,0
14599,0
14600,0
14601,0
14602,0
14603,0
14604,0
14605,0
14606,0
14607,0
14608,0
14609,0
14610,0
14611,0
14612,0
14613,0
14614,0
14615,0
14665,1
14666,1
14667,1
14668,1
14669,1
14670,1
14671,0
14672,0
14673,0
14674,1
14675,1
14676,1
14677,1
14678,1
14679,1
14680,1
14681,0
14682,0
14683,0
14684,1
14685,1
14686,1
14687,1
14713,8
14714,8
14715,8
14716,8
14717,8
14718,8
14719,8
14720,8
14721,8
14722,8
14723,8
14724,8
14725,8
14726,8
14727,8
14728,8
14729,8
14730,8
14731,8
14732,8
14733,8
14734,8
14735,8
14761,8
14762,8
14763,8
14764,8
14765,8
14766,8
14767,8
14768,8
14769,8
14770,8
14771,8
14772,8
14773,8
14774,8
14775,8
14776,8
14777,8
14778,8
14779,8
14780,8
14781,8
14782,8
14783,8
14881,0
14882,0
14883,0
14884,0
14885,0
14886,0
14887,0
14888,0
14889,0
14890,0
14891,0
14892,0
14893,0
14894,0
14895,0
14896,0
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,0
14929,8
14930,8
14931,8
14932,8
14933,8
14934,8
14935,8
14936,8
14937,8
14938,8
14939,8
14940,8
14941,8
14942,8
14943,8
14944,8
14945,8
14946,8
14947,8
14948,8
14949,8
14950,8
14951,8
15049,0
15050,0
15051,0
15052,0
15053,0
15054,0
15055,0
15056,0
15057,0
15058,0
15059,0
15060,0
15061,0
15062,0
15063,0
15064,0
15065,0
15066,0
15067,0
15068,0
15069,0
15070,0
15071,0
15097,8
15098,8
15099,8
15100,8
15101,8
15102,8
15103,8
15104,8
15105,8
15106,8
15107,8
15108,8
15109,8
15110,8
15111,8
15112,8
15113,8
15114,8
15115,8
15116,8
15117,8
15118,8
15119,8
15145,8
15146,8
15147,8
15148,8
15149,8
15150,8
15151,7
15152,7
15153,7
15154,8
15155,8
15156,8
15157,8
15158,8
15159,8
15160,8
15161,7
15162,7
15163,7
15164,8
15165,8
15166,8
15167,8
15193,8
15194,8
15195,8
15196,8
15197,8
15198,8
15199,8
15200,8
15201,8
15202,8
15203,8
15204,8
15205,8
15206,8
15207,8
15208,8
15209,8
15210,8
15211,8
15212,8
15213,8
15214,8
15215,8
15361,1
15362,1
15363,1
15364,1
15365,1
15366,1
15367,1
15368,1
15369,1
15370,1
15371,1
15372,1
15373,1
15374,1
15375,1
15376,1
15377,1
15378,1
15379,1
15380,1
15381,1
15382,1
15383,1
15409,8
15410,8
15411,8
15412,8
15413,8
15414,8
15415,8
15416,8
15417,8
15418,8
15419,8
15420,8
15421,8
15422,8
15423,8
15424,8
15425,8
15426,8
15427,8
15428,8
15429,8
15430,8
15431,8
15481,4
15482,4
15483,4
15484,4
15485,4
15486,4
15487,4
15488,4
15489,4
15490,4
15491,4
15492,4
15493,4
15494,4
15495,4
15496,4
15497,4
15498,4
15499,4
15500,4
15501,4
15502,4
15503,4
15577,3
15578,3
15579,3
15580,3
15581,3
15582,3
15583,3
15584,3
15585,3
15586,3
15587,3
15588,3
15589,3
15590,3
15591,3
15592,3
15593,3
15594,3
15595,3
15596,3
15597,3
15598,3
15599,3
15649,8
15650,8
15651,8
15652,8
15653,8
15654,8
15655,7
15656,7
15657,7
15658,8
15659,8
15660,8
15661,8
15662,8
15663,8
15664,8
15665,7
15666,7
15667,7
15668,8
15669,8
15670,8
15671,8
15721,0
15722,0
15723,0
15724,0
15725,0
15726,0
15727,0
15728,0
15729,0
15730,0
15731,0
15732,0
15733,0
15734,0
15735,0
15736,0
15737,0
15738,0
15739,0
15740,0
15741,0
15742,0
15743,0
15769,8
15770,8
15771,8
15772,8
15773,8
15774,8
15775,8
15776,8
15777,8
15778,8
15779,8
15780,8
15781,8
15782,8
15783,8
15784,8
15785,8
15786,8
15787,8
15788,8
15789,8
15790,8
15791,8
15865,5
15866,5
15867,5
15868,5
15869,5
15870,5
15871,4
15872,4
15873,4
15874,5
15875,5
15876,5
15877,5
15878,5
15879,5
15880,5
15881,4
15882,4
15883,4
15884,5
15885,5
15886,5
15887,5
15913,8
15914,8
15915,8
15916,8
15917,8
15918,8
15919,8
15920,8
15921,8
15922,8
15923,8
15924,8
15925,8
15926,8
15927,8
15928,8
15929,8
15930,8
15931,8
15932,8
15933,8
15934,8
15935,8
15985,6
15986,6
15987,6
15988,6
15989,6
15990,6
15991,6
15992,6
15993,6
15994,6
15995,6
15996,6
15997,6
15998,6
15999,6
16000,6
16001,6
16002,6
16003,6
16004,6
16005,6
16006,6
16007,6
16057,3
16058,3
16059,3
16060,3
16061,3
16062,3
16063,3
16064,3
16065,3
16066,3
16067,3
16068,3
16069,3
16070,3
16071,3
16072,3
16073,3
16074,3
16075,3
16076,3
16077,3
16078,3
16079,3
16105,8
16106,8
16107,8
16108,8
16109,8
16110,8
16111,8
16112,8
16113,8
16114,8
16115,8
16116,8
16117,8
16118,8
16119,8
16120,8
16121,8
16122,8
16123,8
16124,8
16125,8
16126,8
16127,8
16201,5
16202,5
16203,5
16204,5
16205,5
16206,5
16207,4
16208,4
16209,4
16210,5
16211,5
16212,5
16213,5
16214,5
16215,5
16216,5
16217,4
16218,4
16219,4
16220,5
16221,5
16222,5
16223,5
16249,8
16250,8
16251,8
16252,8
16253,8
16254,8
16255,8
16256,8
16257,8
16258,8
16259,8
16260,8
16261,8
16262,8
16263,8
16264,8
16265,8
16266,8
16267,8
16268,8
16269,8
16270,8
16271,8
16321,3
16322,3
16323,3
16324,3
16325,3
16326,3
16327,3
16328,3
16329,3
16330,3
16331,3
16332,3
16333,3
16334,3
16335,3
16336,3
16337,3
16338,3
16339,3
16340,3
16341,3
16342,3
16343,3
16369,8
16370,8
16371,8
16372,8
16373,8
16374,8
16375,8
16376,8
16377,8
16378,8
16379,8
16380,8
16381,8
16382,8
16383,8
16384,8
16385,8
16386,8
16387,8
16388,8
16389,8
16390,8
16391,8
16417,8
16418,8
16419,8
16420,8
16421,8
16422,8
16423,8
16424,8
16425,8
16426,8
16427,8
16428,8
16429,8
16430,8
16431,8
16432,8
16433,8
16434,8
16435,8
16436,8
16437,8
16438,8
16439,8
16513,0
16514,0
16515,0
16516,0
16517,0
16518,0
16519,0
16520,0
16521,0
16522,0
16523,0
16524,0
16525,0
16526,0
16527,0
16528,0
16529,0
16530,0
16531,0
16532,0
16533,0
16534,0
16535,0
16633,3
16634,3
16635,3
16636,3
16637,3
16638,3
16639,3
16640,3
16641,3
16642,3
16643,3
16644,3
16645,3
16646,3
16647,3
16648,3
16649,3
16650,3
16651,3
16652,3
16653,3
16654,3
16655,3
16729,8
16730,8
16731,8
16732,8
16733,8
16734,8
16735,8
16736,8
16737,8
16738,8
16739,8
16740,8
16741,8
16742,8
16743,8
16744,8
16745,8
16746,8
16747,8
16748,8
16749,8
16750,8
16751,8
16777,8
16778,8
16779,8
16780,8
16781,8
16782,8
16783,8
16784,8
16785,8
16786,8
16787,8
16788,8
16789,8
16790,8
16791,8
16792,8
16793,8
16794,8
16795,8
16796,8
16797,8
16798,8
16799,8
16825,8
16826,8
16827,8
16828,8
16829,8
16830,8
16831,8
16832,8
16833,8
16834,8
16835,8
16836,8
16837,8
16838,8
16839,8
16840,8
16841,8
16842,8
16843,8
16844,8
16845,8
16846,8
16847,8
16897,7
16898,7
16899,7
16900,7
16901,7
16902,7
16903,7
16904,7
16905,7
16906,7
16907,7
16908,7
16909,7
16910,7
16911,7
16912,7
16913,7
16914,7
16915,7
16916,7
16917,7
16918,7
16919,7
16945,8
16946,8
16947,8
16948,8
16949,8
16950,8
16951,8
16952,8
16953,8
16954,8
16955,8
16956,8
16957,8
16958,8
16959,8
16960,8
16961,8
16962,8
16963,8
16964,8
16965,8
16966,8
16967,8
16993,8
16994,8
16995,8
16996,8
16997,8
16998,8
16999,8
17000,8
17001,8
17002,8
17003,8
17004,8
17005,8
17006,8
17007,8
17008,8
17009,8
17010,8
17011,8
17012,8
17013,8
17014,8
17015,8
17089,0
17090,0
17091,0
17092,0
17093,0
17094,0
17095,0
17096,0
17097,0
17098,0
17099,0
17100,0
17101,0
17102,0
17103,0
17104,0
17105,0
17106,0
17107,0
17108,0
17109,0
17110,0
17111,0
17137,8
17138,8
17139,8
17140,8
17141,8
17142,8
17143,8
17144,8
17145,8
17146,8
17147,8
17148,8
17149,8
17150,8
17151,8
17152,8
17153,8
17154,8
17155,8
17156,8
17157,8
17158,8
17159,8
17233,0
17234,0
17235,0
17236,0
17237,0
17238,0
17239,0
17240,0
17241,0
17242,0
17243,0
17244,0
17245,0
17246,0
17247,0
17248,0
17249,0
17250,0
17251,0
17252,0
17253,0
17254,0
17255,0
17377,5
17378,5
17379,5
17380,5
17381,5
17382,5
17383,5
17384,5
17385,5
17386,5
17387,5
17388,5
17389,5
17390,5
17391,5
17392,5
17393,5
17394,5
17395,5
17396,5
17397,5
17398,5
17399,5
17449,1
17450,1
17451,1
17452,1
17453,1
17454,1
17455,1
17456,1
17457,1
17458,1
17459,1
17460,1
17461,1
17462,1
17463,1
17464,1
17465,1
17466,1
17467,1
17468,1
17469,1
17470,1
17471,1
26281,8
26282,8
26283,8
26284,8
26285,8
26286,8
26287,8
26288,8
26289,8
26290,8
26291,8
26292,8
26293,8
26294,8
26295,8
26296,8
26297,8
26298,8
26299,8
26300,8
26301,8
26302,8
26303,8
26353,5
26354,5
26355,5
26356,5
26357,5
26358,5
26359,5
26360,5
26361,5
26362,5
26363,5
26364,5
26365,5
26366,5
26367,5
26368,5
26369,5
